"","ID","variable","value"
"763",3797696532991,"x",0.05250778
"764",3797706477574,"x",0.3724389
"765",3797719111741,"x",0.5580478
"766",3797726374449,"x",0.6032289
"767",3797736232522,"x",0.5238567
"768",3797745953147,"x",0.41029334
"769",3797756122834,"x",0.3370267
"770",3797765739293,"x",0.33458444
"771",3797775840022,"x",0.36755446
"772",3797785997314,"x",0.42006224
"773",3797795420022,"x",0.46280113
"774",3797805850595,"x",0.49699223
"775",3797818491845,"x",0.5336256
"776",3797825192470,"x",0.5739222
"777",3797835601741,"x",0.58491224
"778",3797845337991,"x",0.5775856
"779",3797855404814,"x",0.56049
"780",3797864925647,"x",0.51775116
"781",3797874854397,"x",0.44448447
"782",3797884798459,"x",0.30772
"783",3797895001064,"x",0.11844778
"784",3797904665595,"x",-0.102573335
"785",3797917799032,"x",-0.33580557
"786",3797924489501,"x",-0.57514334
"787",3797934740491,"x",-0.7668578
"788",3797944606272,"x",-0.8547778
"789",3797954508824,"x",-0.7937223
"790",3797964405907,"x",-0.36633334
"791",3797974126064,"x",-0.16851334
"792",3797984326376,"x",-0.08669889
"793",3797994071116,"x",-0.123332225
"794",3798004096168,"x",-0.1746189
"795",3798024384970,"x",-0.106236674
"796",3798024524032,"x",0.02198
"797",3798033756116,"x",0.10501556
"798",3798043780855,"x",-0.017095556
"799",3798053610855,"x",-0.2625389
"800",3798064590126,"x",-0.44204223
"801",3798074050855,"x",-0.48478112
"802",3798083322053,"x",-0.39075556
"803",3798094143199,"x",-0.19293556
"804",3798103376532,"x",0
"805",3798115956741,"x",0.08303556
"806",3798123015491,"x",0.051286668
"807",3798133162574,"x",-0.026864445
"808",3798142886220,"x",-0.051286668
"809",3798152918355,"x",-0.04029667
"810",3798163025438,"x",-0.036633335
"811",3798172842782,"x",-0.024422223
"812",3798182567991,"x",0.008547778
"813",3798192913199,"x",-0.0061055557
"814",3798202860699,"x",-0.12211112
"815",3798215424553,"x",-0.23323223
"816",3798223661168,"x",-0.19537778
"817",3798234579293,"x",-0.0048844446
"818",3798242960751,"x",0.27475002
"819",3798252106688,"x",0.59590226
"820",3798262229136,"x",0.9097278
"821",3798271929136,"x",1.0709145
"822",3798282541011,"x",1.0635878
"823",3798291975334,"x",0.97811
"824",3798302426532,"x",0.8205867
"825",3798315558616,"x",0.6020078
"826",3798321812522,"x",0.3602278
"827",3798332167782,"x",0.12821667
"828",3798341798095,"x",-0.13188
"829",3798352047522,"x",-0.40296668
"830",3798361984605,"x",-0.63986224
"831",3798371908772,"x",-0.8034911
"832",3798381940907,"x",-0.8547778
"833",3798391287001,"x",-0.7387723
"834",3798401013928,"x",-0.5128667
"835",3798414651793,"x",-0.30039334
"836",3798421008824,"x",-0.064718895
"837",3798431117261,"x",0.24910668
"838",3798440745803,"x",0.52019334
"839",3798450677261,"x",0.5971234
"840",3798461024657,"x",0.5006556
"841",3798470950699,"x",0.34313223
"842",3798480871740,"x",0.16729222
"843",3798490807157,"x",-0.046402223
"844",3798500720178,"x",-0.2759711
"845",3798513295282,"x",-0.49821335
"846",3798520164397,"x",-0.6874856
"847",3798530506480,"x",-0.8266923
"848",3798540513511,"x",-0.9365923
"849",3798550190803,"x",-1.009859
"850",3798559888824,"x",-1.0721356
"851",3798569849918,"x",-1.0892311
"852",3798579717105,"x",-1.0587034
"853",3798589706845,"x",-0.9597934
"854",3798602765803,"x",-0.8266923
"855",3798612158095,"x",-0.4701278
"856",3798619991845,"x",-0.4701278
"857",3798629662157,"x",-0.15874445
"858",3798639520126,"x",-0.06594
"859",3798649625126,"x",-0.03052778
"860",3798659555855,"x",-0.036633335
"861",3798669465751,"x",-0.058613338
"862",3798679397313,"x",-0.08059334
"863",3798689000751,"x",-0.09280445
"864",3798699250438,"x",-0.10745778
"865",3798711870907,"x",-0.08669889
"866",3798718686584,"x",-0.026864445
"867",3798728821584,"x",0.024422223
"868",3798738951376,"x",0.057392225
"869",3798748877261,"x",0.081814446
"870",3798758814917,"x",0.06227667
"871",3798768531792,"x",0.039075557
"872",3798778664188,"x",0.034191113
"873",3798788482626,"x",0.02075889
"874",3798798212574,"x",0.015874445
"875",3798811299501,"x",0.012211111
"876",3798818166115,"x",-0.009768889
"877",3798828332522,"x",-0.05006556
"878",3798838235959,"x",-0.06960334
"879",3798848067053,"x",-0.07204556
"880",3798858008511,"x",-0.06716111
"881",3798868035178,"x",-0.05617111
"882",3798877954084,"x",-0.023201112
"883",3798887886063,"x",0.0024422223
"884",3798897807157,"x",0.023201112
"885",3798910466532,"x",0.019537779
"886",3798917845282,"x",-0.0012211112
"887",3798927220647,"x",-0.03052778
"888",3798937319605,"x",-0.064718895
"889",3798947218980,"x",-0.09036223
"890",3798957395022,"x",-0.098910004
"891",3798967306376,"x",-0.08303556
"892",3798977233407,"x",-0.06349778
"893",3798987142938,"x",-0.04396
"894",3798996727209,"x",-0.029306669
"895",3799009814501,"x",-0.023201112
"896",3799016516376,"x",-0.029306669
"897",3799026442938,"x",-0.029306669
"898",3799036786480,"x",-0.029306669
"899",3799046602157,"x",-0.017095556
"900",3799056516636,"x",-0.017095556
"901",3799066158459,"x",-0.009768889
"902",3799076083824,"x",-0.0048844446
"903",3799086013407,"x",0.0024422223
"904",3799095963876,"x",0.015874445
"905",3799108891271,"x",0.014653334
"906",3799115973459,"x",0.02075889
"907",3799125748824,"x",0.028085556
"908",3799135677938,"x",0.03052778
"909",3799145602365,"x",0.046402223
"910",3799155526532,"x",0.054950003
"911",3799165465438,"x",0.05372889
"912",3799175651271,"x",0.05617111
"913",3799185466949,"x",0.045181114
"914",3799195442261,"x",0.042738892
"915",3799208368667,"x",0.042738892
"916",3799215834501,"x",0.034191113
"917",3799225069084,"x",0.025643334
"918",3799235370334,"x",0.026864445
"919",3799245295126,"x",0.024422223
"920",3799255239501,"x",0.039075557
"921",3799265172365,"x",0.054950003
"922",3799274911740,"x",0.05617111
"923",3799285026740,"x",0.057392225
"924",3799294646219,"x",0.07448778
"925",3799307573355,"x",0.05006556
"926",3799314584448,"x",0.02198
"927",3799324725021,"x",-0.008547778
"928",3799334709553,"x",-0.029306669
"929",3799344268667,"x",-0.028085556
"930",3799354535855,"x",0.0048844446
"931",3799364323771,"x",0.026864445
"932",3799374357053,"x",0.036633335
"933",3799384344240,"x",0.081814446
"934",3799394320386,"x",0.11966889
"935",3799406894605,"x",0.12699556
"936",3799413910230,"x",0.12821667
"937",3799424053563,"x",0.12699556
"938",3799433971688,"x",0.12455334
"939",3799443882730,"x",0.11844778
"940",3799453603251,"x",0.106236674
"941",3799463638667,"x",0.07937223
"942",3799473532209,"x",0.024422223
"943",3799483425959,"x",-0.025643334
"944",3799494332678,"x",-0.023201112
"945",3799506211167,"x",-0.017095556
"946",3799512981219,"x",-0.0012211112
"947",3799523397469,"x",0.02075889
"948",3799533257000,"x",0.048844445
"949",3799543177157,"x",0.07693
"950",3799552776844,"x",0.08059334
"951",3799563072417,"x",0.06594
"952",3799572858511,"x",0.07204556
"953",3799582532469,"x",0.07693
"954",3799592414761,"x",0.07326667
"955",3799605251948,"x",0.07570889
"956",3799612338407,"x",0.07693
"957",3799622743146,"x",0.07937223
"958",3799632152886,"x",0.06227667
"959",3799642271323,"x",0.058613338
"960",3799652404657,"x",0.051286668
"961",3799662341167,"x",0.04029667
"962",3799671996167,"x",0.014653334
"963",3799681783719,"x",-0.012211111
"964",3799692117573,"x",-0.015874445
"965",3799704960386,"x",-0.008547778
"966",3799712071584,"x",0.0012211112
"967",3799721932313,"x",0.008547778
"968",3799731858615,"x",0.013432222
"969",3799741864032,"x",0.007326667
"970",3799751583875,"x",-0.0036633336
"971",3799761639188,"x",-0.017095556
"972",3799771579657,"x",-0.029306669
"973",3799781079500,"x",-0.03052778
"974",3799791431011,"x",-0.015874445
"975",3799804004552,"x",-0.014653334
"976",3799811357730,"x",-0.02198
"977",3799820799240,"x",-0.0024422223
"978",3799831084292,"x",0.0036633336
"979",3799840942261,"x",-0.0036633336
"980",3799850712886,"x",-0.026864445
"981",3799860985386,"x",-0.05250778
"982",3799870910490,"x",-0.03174889
"983",3799880845750,"x",0.024422223
"984",3799890753407,"x",0.064718895
"985",3799903125386,"x",0.06594
"986",3799910645490,"x",0.03297
"987",3799920167521,"x",0.024422223
"988",3799930291427,"x",0.025643334
"989",3799940450698,"x",0.0012211112
"990",3799950379552,"x",-0.02075889
"991",3799960200959,"x",0.06227667
"992",3799970260021,"x",0.11478445
"993",3799980195959,"x",0.035412222
"994",3799989695594,"x",-0.10745778
"995",3800002733771,"x",-0.29673
"996",3800009567729,"x",-0.4493689
"997",3800019918042,"x",-0.58613336
"998",3800029836011,"x",-0.69481224
"999",3800039760750,"x",-0.69481224
"1000",3800049494448,"x",-0.5324045
"1001",3800059454500,"x",-0.2942878
"1002",3800069799240,"x",-0.057392225
"1003",3800079735334,"x",0.064718895
"1004",3800089121479,"x",0.078151114
"1005",3800101595177,"x",0.029306669
"1006",3800108858615,"x",-0.106236674
"1007",3800119097052,"x",-0.27475002
"1008",3800128929031,"x",-0.39564002
"1009",3800138709865,"x",-0.42006224
"1010",3800148995542,"x",-0.39564002
"1011",3800158542834,"x",-0.36877558
"1012",3800168803563,"x",-0.31138334
"1013",3800178632886,"x",-0.21735778
"1014",3800188407104,"x",-0.081814446
"1015",3800201269761,"x",0.08792
"1016",3800208245750,"x",0.19537778
"1017",3800218502729,"x",0.24544334
"1018",3800228434448,"x",0.23079
"1019",3800238358354,"x",0.13188
"1020",3800248402209,"x",-0.02198
"1021",3800257938667,"x",-0.15141778
"1022",3800268008719,"x",-0.29917222
"1023",3800277635438,"x",-0.43960002
"1024",3800287990802,"x",-0.5030978
"1025",3800300870698,"x",-0.48722336
"1026",3800307906636,"x",-0.40296668
"1027",3800317800334,"x",-0.27230778
"1028",3800327747521,"x",-0.14287001
"1029",3800337681844,"x",-0.017095556
"1030",3800347438458,"x",0.035412222
"1031",3800357541688,"x",0.0036633336
"1032",3800367050646,"x",-0.06960334
"1033",3800377408511,"x",-0.12943779
"1034",3800387320958,"x",-0.18683001
"1035",3800400031479,"x",-0.23079
"1036",3800407074708,"x",-0.20026223
"1037",3800416931167,"x",-0.11600556
"1038",3800426937469,"x",-0.023201112
"1039",3800436978511,"x",0.0061055557
"1040",3800446508875,"x",0.0024422223
"1041",3800456859396,"x",0.012211111
"1042",3800466800802,"x",0.03297
"1043",3800476730438,"x",0.04151778
"1044",3800486676948,"x",0.01099
"1045",3800498886792,"x",-0.037854444
"1046",3800506107469,"x",-0.04029667
"1047",3800516129865,"x",0.036633335
"1048",3800535995281,"x",0.24178001
"1049",3800526055333,"x",0.15752333
"1050",3800545949083,"x",0.30649891
"1051",3800557144969,"x",0.36511225
"1052",3800565773094,"x",0.39564002
"1053",3800575696323,"x",0.35534334
"1054",3800585815906,"x",0.22712667
"1055",3800598547573,"x",-0.009768889
"1056",3800606093979,"x",-0.09524667
"1057",3800615798042,"x",-0.13554333
"1058",3800625730177,"x",-0.102573335
"1059",3800635667156,"x",0.007326667
"1060",3800645662365,"x",0.13920668
"1061",3800655483823,"x",0.26009667
"1062",3800665417833,"x",0.33336335
"1063",3800675257104,"x",0.31871
"1064",3800685302573,"x",0.28818223
"1065",3800697883146,"x",0.25887558
"1066",3800705281740,"x",0.17706113
"1067",3800715111115,"x",0.08425667
"1068",3800725060281,"x",0.029306669
"1069",3800734575438,"x",0.01099
"1070",3800744957729,"x",-0.01099
"1071",3800754569552,"x",-0.0061055557
"1072",3800764704240,"x",0.045181114
"1073",3800774452052,"x",0.09646778
"1074",3800785069500,"x",0.12211112
"1075",3800798119031,"x",0.10013112
"1076",3800814058510,"x",0.037854444
"1077",3800804674917,"x",0.06594
"1078",3800824000021,"x",0.015874445
"1079",3800834885698,"x",-0.007326667
"1080",3800844722833,"x",-0.0036633336
"1081",3800854538771,"x",0.02075889
"1082",3800864332000,"x",0.04396
"1083",3800883790594,"x",0.11234222
"1084",3800873826115,"x",0.078151114
"1085",3800903560750,"x",0.15386
"1086",3800896245594,"x",0.14042778
"1087",3800913457104,"x",0.1526389
"1088",3800923357417,"x",0.12577444
"1089",3800934051271,"x",0.068382226
"1090",3800943719240,"x",0.04151778
"1091",3800953034865,"x",0.026864445
"1092",3800963302781,"x",0.013432222
"1093",3800973169552,"x",0.0048844446
"1094",3800983044344,"x",0.0061055557
"1095",3800995649552,"x",0.023201112
"1096",3801003041114,"x",0.05006556
"1097",3801012759552,"x",0.048844445
"1098",3801022656167,"x",0.012211111
"1099",3801032488406,"x",-0.019537779
"1100",3801042438198,"x",-0.034191113
"1101",3801052568875,"x",-0.034191113
"1102",3801075271531,"x",0.07448778
"1103",3801062485281,"x",0.014653334
"1104",3801082134135,"x",0.07448778
"1105",3801094951062,"x",0.058613338
"1106",3801102022937,"x",0.070824444
"1107",3801112033094,"x",0.098910004
"1108",3801122184708,"x",0.106236674
"1109",3801132126271,"x",0.10867889
"1110",3801141698146,"x",0.11356334
"1111",3801151977521,"x",0.07937223
"1112",3801161729969,"x",0.025643334
"1113",3801171853771,"x",-0.023201112
"1114",3801181779135,"x",-0.064718895
"1115",3801194499760,"x",-0.08669889
"1116",3801201282521,"x",-0.089141116
"1117",3801211674187,"x",-0.05372889
"1118",3801221513719,"x",-0.023201112
"1119",3801231101687,"x",0
"1120",3801241063250,"x",0.07204556
"1121",3801250956114,"x",0.20392556
"1122",3801262913510,"x",0.29306668
"1123",3801270878354,"x",0.2075889
"1124",3801281044916,"x",0.17095557
"1125",3801293349916,"x",0.14042778
"1126",3801300600229,"x",0.03052778
"1127",3801310822833,"x",-0.01099
"1128",3801320657364,"x",0.029306669
"1129",3801330605177,"x",-0.024422223
"1130",3801340775281,"x",-0.12699556
"1131",3801350307469,"x",-0.13676445
"1132",3801360739812,"x",-0.08425667
"1133",3801370567573,"x",-0.068382226
"1134",3801380493041,"x",-0.14897557
"1135",3801393055281,"x",-0.32725778
"1136",3801400077989,"x",-0.53484666
"1137",3801409847573,"x",-0.58613336
"1138",3801419976375,"x",-0.5580478
"1139",3801430126635,"x",-0.5641534
"1140",3801439911843,"x",-0.53484666
"1141",3801449569760,"x",-0.40296668
"1142",3801459743823,"x",-0.25765446
"1143",3801469424135,"x",-0.21735778
"1144",3801479790177,"x",-0.2735289
"1145",3801492336791,"x",-0.37610224
"1146",3801499684916,"x",-0.43960002
"1147",3801509524239,"x",-0.46524334
"1148",3801519512364,"x",-0.48844448
"1149",3801529448823,"x",-0.4371578
"1150",3801539380854,"x",-0.20026223
"1151",3801549147677,"x",0.14897557
"1152",3801559328198,"x",0.4701278
"1153",3801568766843,"x",0.62643003
"1154",3801579095385,"x",0.6435256
"1155",3801591746479,"x",0.6386411
"1156",3801598738927,"x",0.59346
"1157",3801608453666,"x",0.44326335
"1158",3801618824187,"x",0.28818223
"1159",3801628593041,"x",0.14409111
"1160",3801638290229,"x",0.054950003
"1161",3801648452781,"x",0.034191113
"1162",3801668064760,"x",0.017095556
"1163",3801658219135,"x",0.042738892
"1164",3801690792989,"x",-0.20392556
"1165",3801678030645,"x",-0.089141116
"1166",3801698256531,"x",-0.23689556
"1167",3801708122989,"x",-0.19293556
"1168",3801717939864,"x",-0.10379445
"1169",3801728012937,"x",0.0024422223
"1170",3801737794031,"x",0.14531223
"1171",3801747478198,"x",0.3309211
"1172",3801757924187,"x",0.5226356
"1173",3801767400177,"x",0.6764956
"1174",3801777677625,"x",0.79616445
"1175",3801790228041,"x",0.84745115
"1176",3801797115854,"x",0.8364611
"1177",3801807133458,"x",0.77296335
"1178",3801817391479,"x",0.67039
"1179",3801827342989,"x",0.5250778
"1180",3801837257989,"x",0.36511225
"1181",3801847185750,"x",0.17828223
"1182",3801857119395,"x",-0.046402223
"1183",3801867053823,"x",-0.2503278
"1184",3801876984291,"x",-0.42006224
"1185",3801889529500,"x",-0.5470578
"1186",3801896426427,"x",-0.61788225
"1187",3801906866427,"x",-0.59834445
"1188",3801916281791,"x",-0.2759711
"1189",3801926629447,"x",-0.037854444
"1190",3801936558093,"x",0.20026223
"1191",3801946285802,"x",0.41395667
"1192",3801956666427,"x",0.52752
"1193",3801966597833,"x",0.5189722
"1194",3801976039031,"x",0.36999667
"1195",3801989240020,"x",0.14042778
"1196",3801996176895,"x",-0.09036223
"1197",3802005633041,"x",-0.26986557
"1198",3802015615802,"x",-0.3394689
"1199",3802025826791,"x",-0.2845189
"1200",3802035594187,"x",-0.15996556
"1201",3802045399395,"x",-0.017095556
"1202",3802055301114,"x",0.12455334
"1203",3802065473406,"x",0.23079
"1204",3802078247312,"x",0.23933779
"1205",3802088258874,"x",0.17706113
"1206",3802095325281,"x",0.045181114
"1207",3802105429083,"x",-0.09646778
"1208",3802114870854,"x",-0.20514667
"1209",3802125116010,"x",-0.24178001
"1210",3802135167937,"x",-0.22224224
"1211",3802145087677,"x",-0.15996556
"1212",3802154625281,"x",-0.08059334
"1213",3802164866322,"x",0
"1214",3802174779552,"x",0.046402223
"1215",3802187610437,"x",0.035412222
"1216",3802195065177,"x",-0.026864445
"1217",3802204456114,"x",-0.10013112
"1218",3802214612104,"x",-0.14531223
"1219",3802224381427,"x",-0.18072446
"1220",3802234488614,"x",-0.21735778
"1221",3802244617833,"x",-0.23323223
"1222",3802254094291,"x",-0.24055889
"1223",3802264327260,"x",-0.28574002
"1224",3802274257260,"x",-0.33214223
"1225",3802286730541,"x",-0.3602278
"1226",3802293709916,"x",-0.35900667
"1227",3802303762729,"x",-0.32237336
"1228",3802313916999,"x",-0.27475002
"1229",3802323639499,"x",-0.17095557
"1230",3802333782104,"x",-0.023201112
"1231",3802343469239,"x",0.10501556
