Device,Trip,starttime,Time,LaneDistanceRight,Flying_Overtake
10173,4405,728120,5720,1.707031,1
10173,4405,728120,5730,1.6875,1
10173,4405,728120,5740,1.660156,1
10173,4405,728120,5750,1.65625,1
10173,4405,728120,5760,1.664063,1
10173,4405,728120,5770,1.628906,1
10173,4405,728120,5780,1.59375,1
10173,4405,728120,5790,1.585938,1
10173,4405,728120,5800,1.589844,1
10173,4405,728120,5810,1.574219,1
10173,4405,728120,5820,1.527344,1
10173,4405,728120,5830,1.507813,1
10173,4405,728120,5840,1.515625,1
10173,4405,728120,5850,1.519531,1
10173,4405,728120,5860,1.496094,1
10173,4405,728120,5870,1.472656,1
10173,4405,728120,5880,1.492188,1
10173,4405,728120,5890,1.503906,1
10173,4405,728120,5900,1.476563,1
10173,4405,728120,5910,1.453125,1
10173,4405,728120,5920,1.453125,1
10173,4405,728120,5930,1.480469,1
10173,4405,728120,5940,1.46875,1
10173,4405,728120,5950,1.445313,1
10173,4405,728120,5960,1.46875,1
10173,4405,728120,5970,1.476563,1
10173,4405,728120,5980,1.476563,1
10173,4405,728120,5990,1.46875,1
10173,4405,728120,6000,1.488281,1
10173,4405,728120,6010,1.539063,1
10173,4405,728120,6020,1.554688,1
10173,4405,728120,6030,1.554688,1
10173,4405,728120,6040,1.5625,1
10173,4405,728120,6050,1.574219,1
10173,4405,728120,6060,1.597656,1
10173,4405,728120,6070,1.601563,1
10173,4405,728120,6080,1.605469,1
10173,4405,728120,6090,1.628906,1
10173,4405,728120,6100,1.675781,1
10173,4405,728120,6110,1.667969,1
10173,4405,728120,6120,1.644531,1
10173,4405,728120,6130,1.644531,1
10173,4405,728120,6140,1.65625,1
10173,4405,728120,6150,1.660156,1
10173,4405,728120,6160,1.617188,1
10173,4405,728120,6170,1.597656,1
10173,4405,728120,6180,1.605469,1
10173,4405,728120,6190,1.597656,1
10173,4405,728120,6200,1.578125,1
10173,4405,728120,6210,1.550781,1
10173,4405,728120,6220,1.578125,1
10173,4405,728120,6230,1.574219,1
10173,4405,728120,6240,1.53125,1
10173,4405,728120,6250,1.507813,1
10173,4405,728120,6260,1.5,1
10173,4405,728120,6270,1.515625,1
10173,4405,728120,6280,1.519531,1
10173,4405,728120,6290,1.5,1
10173,4405,728120,6300,1.484375,1
10173,4405,728120,6310,1.5,1
10173,4405,728120,6320,1.492188,1
10173,4405,728120,6330,1.472656,1
10173,4405,728120,6340,1.460938,1
10173,4405,728120,6350,1.46875,1
10173,4405,728120,6360,1.503906,1
10173,4405,728120,6370,1.503906,1
10173,4405,728120,6380,1.496094,1
10173,4405,728120,6390,1.484375,1
10173,4405,728120,6400,1.542969,1
10173,4405,728120,6410,1.558594,1
10173,4405,728120,6420,1.511719,1
10173,4405,728120,6430,1.460938,1
10173,4405,728120,6440,1.449219,1
10173,4405,728120,6450,1.484375,1
10173,4405,728120,6460,1.46875,1
10173,4405,728120,6470,1.441406,1
10173,4405,728120,6480,1.429688,1
10173,4405,728120,6490,1.4375,1
10173,4405,728120,6500,1.4375,1
10173,4405,728120,6510,1.445313,1
10173,4405,728120,6520,1.453125,1
10173,4405,728120,6530,1.492188,1
10173,4405,728120,6540,1.535156,1
10173,4405,728120,6550,1.542969,1
10173,4405,728120,6560,1.566406,1
10173,4405,728120,6570,1.589844,1
10173,4405,728120,6580,1.617188,1
10173,4405,728120,6590,1.628906,1
10173,4405,728120,6600,1.636719,1
10173,4405,728120,6610,1.695313,1
10173,4405,728120,6620,1.691406,1
10173,4405,728120,6630,1.691406,1
10173,4405,728120,6640,1.710938,1
10173,4405,728120,6650,1.726563,1
10173,4405,728120,6660,1.746094,1
10173,4405,728120,6670,1.753906,1
10173,4405,728120,6680,1.769531,1
10173,4405,728120,6690,1.808594,1
10173,4405,728120,6700,1.800781,1
10173,4405,728120,6710,1.78125,1
10173,4405,728120,6720,1.761719,1
10173,4405,728120,6730,1.765625,1
10173,4405,728120,6740,1.742188,1
10173,4405,728120,6750,1.703125,1
10173,4405,728120,6760,1.675781,1
10173,4405,728120,6770,1.695313,1
10173,4405,728120,6780,1.703125,1
10173,4405,728120,6790,1.636719,1
10173,4405,728120,6800,1.621094,1
10173,4405,728120,6810,1.621094,1
10173,4405,728120,6820,1.613281,1
10173,4405,728120,6830,1.582031,1
10173,4405,728120,6840,1.535156,1
10173,4405,728120,6850,1.472656,1
10173,4405,728120,6860,1.476563,1
10173,4405,728120,6870,1.464844,1
10173,4405,728120,6880,1.40625,1
10173,4459,198610,10,1.886719,1
10173,4459,198610,20,1.894531,1
10173,4459,198610,30,1.894531,1
10173,4459,198610,40,1.902344,1
10173,4459,198610,50,1.910156,1
10173,4459,198610,60,1.914063,1
10173,4459,198610,70,1.914063,1
10173,4459,198610,80,1.910156,1
10173,4459,198610,90,1.90625,1
10173,4459,198610,100,1.890625,1
10173,4459,198610,110,1.882813,1
10173,4459,198610,120,1.886719,1
10173,4459,198610,130,1.894531,1
10173,4459,198610,140,1.867188,1
10173,4459,198610,150,1.859375,1
10173,4459,198610,160,1.863281,1
10173,4459,198610,170,1.863281,1
10173,4459,198610,180,1.855469,1
10173,4459,198610,190,1.855469,1
10173,4459,198610,200,1.851563,1
10173,4459,198610,210,1.832031,1
10173,4459,198610,220,1.824219,1
10173,4459,198610,230,1.820313,1
10173,4459,198610,240,1.8125,1
10173,4459,198610,250,1.804688,1
10173,4459,198610,260,1.800781,1
10173,4459,198610,270,1.808594,1
10173,4459,198610,280,1.816406,1
10173,4459,198610,290,1.8125,1
10173,4459,198610,300,1.816406,1
10173,4459,198610,310,1.824219,1
10173,4459,198610,320,1.835938,1
10173,4459,198610,330,1.847656,1
10173,4459,198610,340,1.855469,1
10173,4459,198610,350,1.863281,1
10173,4459,198610,360,1.859375,1
10173,4459,198610,370,1.875,1
10173,4459,198610,380,1.871094,1
10173,4459,198610,390,1.871094,1
10173,4459,198610,400,1.878906,1
10173,4459,198610,410,1.898438,1
10173,4459,198610,420,1.90625,1
10173,4459,198610,430,1.917969,1
10173,4459,198610,440,1.925781,1
10173,4459,198610,450,1.925781,1
10173,4459,198610,460,1.929688,1
10173,4459,198610,470,1.925781,1
10173,4459,198610,480,1.921875,1
10173,4459,198610,490,1.925781,1
10173,4459,198610,500,1.953125,1
10173,4459,198610,510,1.949219,1
10173,4459,198610,520,1.945313,1
10173,4459,198610,530,1.941406,1
10173,4459,198610,540,1.9375,1
10173,4459,198610,550,1.933594,1
10173,4459,198610,560,1.921875,1
10173,4459,198610,570,1.914063,1
10173,4459,198610,580,1.898438,1
10173,4459,198610,590,1.894531,1
10173,4459,198610,600,1.882813,1
10173,4459,198610,610,1.875,1
10173,4459,198610,620,1.863281,1
10173,4459,198610,630,1.84375,1
10173,4459,198610,640,1.847656,1
10173,4459,198610,650,1.832031,1
10173,4459,198610,660,1.828125,1
10173,4459,198610,670,1.832031,1
10173,4459,198610,680,1.832031,1
10173,4459,198610,690,1.820313,1
10173,4459,198610,700,1.808594,1
10173,4459,198610,710,1.789063,1
10173,4459,198610,720,1.804688,1
10173,4459,198610,730,1.808594,1
10173,4459,198610,740,1.75,1
10173,4459,198610,750,1.734375,1
10173,4459,198610,760,1.738281,1
10173,4459,198610,770,1.730469,1
10173,4459,198610,780,1.730469,1
10173,4459,198610,790,1.730469,1
10173,4459,198610,800,1.734375,1
10173,4459,198610,810,1.738281,1
10173,4459,198610,820,1.742188,1
10173,4459,198610,830,1.75,1
10173,4459,198610,840,1.777344,1
10173,4459,198610,850,1.792969,1
10173,4459,198610,860,1.796875,1
10173,4459,198610,870,1.800781,1
10173,4459,198610,880,1.8125,1
10173,4459,198610,890,1.808594,1
10173,4459,198610,900,1.796875,1
10173,4459,198610,910,1.804688,1
10173,4459,198610,920,1.816406,1
10173,4459,198610,930,1.820313,1
10173,4459,198610,940,1.816406,1
10173,4459,198610,950,1.804688,1
10173,4459,198610,960,1.789063,1
10173,4459,198610,970,1.785156,1
10173,4459,198610,980,1.78125,1
10173,4459,198610,990,1.773438,1
10173,4459,198610,1000,1.761719,1
10173,4459,198610,1010,1.753906,1
10173,4459,198610,1020,1.746094,1
10173,4459,198610,1030,1.738281,1
10173,4459,198610,1040,1.734375,1
10173,4459,198610,1050,1.726563,1
10173,4459,198610,1060,1.703125,1
10173,4459,198610,1070,1.699219,1
10173,4459,198610,1080,1.699219,1
10173,4459,198610,1090,1.703125,1
10173,4459,198610,1100,1.691406,1
10173,4459,198610,1110,1.6875,1
10173,4459,198610,1120,1.683594,1
10173,4459,198610,1130,1.6875,1
10173,4459,198610,1140,1.675781,1
10173,4459,198610,1150,1.667969,1
10173,4459,198610,1160,1.664063,1
10173,4459,198610,1170,1.664063,1
10173,4459,198610,1180,1.652344,1
10173,4459,198610,1190,1.648438,1
10173,4459,198610,1200,1.652344,1
10173,4459,198610,1210,1.660156,1
10173,4459,198610,1220,1.648438,1
10173,4459,198610,1230,1.648438,1
10173,4459,198610,1240,1.648438,1
10173,4459,198610,1250,1.65625,1
10173,4459,198610,1260,1.652344,1
10173,4459,198610,1270,1.652344,1
10173,4459,198610,1280,1.640625,1
10173,4459,198610,1290,1.644531,1
10173,4459,198610,1300,1.667969,1
10173,4459,198610,1310,1.664063,1
10173,4459,198610,1320,1.648438,1
10173,4459,198610,1330,1.660156,1
10173,4459,198610,1340,1.660156,1
10173,4459,198610,1350,1.664063,1
10173,4459,198610,1360,1.671875,1
10173,4459,198610,1370,1.664063,1
10173,4459,198610,1380,1.660156,1
10173,4459,198610,1390,1.664063,1
10173,4459,198610,1400,1.675781,1
10173,4459,198610,1410,1.695313,1
10173,4459,198610,1420,1.691406,1
10173,4459,198610,1430,1.691406,1
10173,4459,198610,1440,1.683594,1
10173,4459,198610,1450,1.6875,1
10173,4459,198610,1460,1.695313,1
10173,4459,198610,1470,1.707031,1
10173,4459,198610,1480,1.722656,1
10173,4459,198610,1490,1.726563,1
10173,4459,198610,1500,1.730469,1
10173,4459,198610,1510,1.734375,1
10173,4459,198610,1520,1.746094,1
10173,4459,198610,1530,1.753906,1
10173,4459,198610,1540,1.746094,1
10173,4459,198610,1550,1.742188,1
10173,4459,198610,1560,1.738281,1
10173,4459,198610,1570,1.753906,1
10173,4459,198610,1580,1.726563,1
10173,4459,198610,1590,1.71875,1
10173,4459,198610,1600,1.714844,1
10173,4459,198610,1610,1.703125,1
10173,4459,198610,1620,1.695313,1
10173,4459,198610,1630,1.683594,1
10173,4459,198610,1640,1.679688,1
10173,4459,198610,1650,1.683594,1
10173,4459,198610,1660,1.679688,1
10173,4459,198610,1670,1.664063,1
10173,4459,198610,1680,1.664063,1
10173,4459,198610,1690,1.652344,1
10173,4459,198610,1700,1.648438,1
10173,4459,198610,1710,1.644531,1
10173,4459,198610,1720,1.644531,1
10173,4459,198610,1730,1.652344,1
10173,4459,198610,1740,1.65625,1
10173,4459,198610,1750,1.65625,1
10173,4459,198610,1760,1.640625,1
10173,4459,198610,1770,1.636719,1
10173,4459,198610,1780,1.632813,1
10173,4459,198610,1790,1.621094,1
10173,4459,198610,1800,1.601563,1
10173,4459,198610,1810,1.59375,1
10173,4459,198610,1820,1.582031,1
10173,4459,198610,1830,1.570313,1
10173,4459,198610,1840,1.554688,1
10173,4459,198610,1850,1.550781,1
10173,4459,198610,1860,1.542969,1
10173,4459,198610,1870,1.539063,1
10173,4459,198610,1880,1.519531,1
10173,4459,198610,1890,1.503906,1
10173,4459,198610,1900,1.5,1
10173,4459,198610,1910,1.492188,1
10173,4459,198610,1920,1.460938,1
10173,4459,198610,1930,1.453125,1
10173,4459,198610,1940,1.460938,1
10173,4459,198610,1950,1.449219,1
10173,4459,198610,1960,1.4375,1
10173,4459,198610,1970,1.425781,1
10173,4459,198610,1980,1.429688,1
10173,4459,198610,1990,1.425781,1
10173,4459,198610,2000,1.421875,1
10173,4459,198610,2010,1.421875,1
10173,4459,198610,2020,1.429688,1
10173,4459,198610,2030,1.433594,1
10173,4459,198610,2040,1.449219,1
10173,4459,198610,2050,1.460938,1
10173,4459,198610,2060,1.480469,1
10173,4459,198610,2070,1.496094,1
10173,4459,198610,2080,1.5,1
10173,4459,198610,2090,1.519531,1
10173,4459,198610,2100,1.523438,1
10173,4459,198610,2110,1.535156,1
10173,4459,198610,2120,1.542969,1
10173,4459,198610,2130,1.539063,1
10173,4459,198610,2140,1.550781,1
10173,4459,198610,2150,1.585938,1
10173,4459,198610,2160,1.5625,1
10173,4459,198610,2170,1.550781,1
10173,4459,198610,2180,1.550781,1
10173,4459,198610,2190,1.542969,1
10173,4459,198610,2200,1.519531,1
10173,4459,198610,2210,1.511719,1
10173,4459,198610,2220,1.5,1
10173,4459,198610,2230,1.484375,1
10173,4459,198610,2240,1.488281,1
10173,4459,198610,2250,1.484375,1
10173,4459,198610,2260,1.484375,1
10173,4459,198610,2270,1.472656,1
10173,4459,198610,2280,1.480469,1
10173,4459,198610,2290,1.480469,1
10173,4459,198610,2300,1.480469,1
10173,4459,198610,2310,1.492188,1
10173,4459,198610,2320,1.503906,1
10173,4459,198610,2330,1.488281,1
10173,4459,198610,2340,1.480469,1
10173,4459,198610,2350,1.484375,1
10173,4459,198610,2360,1.484375,1
10173,4459,198610,2370,1.425781,1
10173,4459,198610,2380,1.429688,1
10173,4459,198610,2390,1.453125,1
10173,4459,198610,2400,1.492188,1
10173,4459,198610,2410,1.492188,1
10173,4459,198610,2420,1.507813,1
10173,4459,198610,2430,1.511719,1
10173,4459,198610,2440,1.488281,1
10173,4459,198610,2450,1.476563,1
10173,4459,198610,2460,1.476563,1
10173,4459,198610,2470,1.480469,1
10173,4459,198610,2480,1.492188,1
10173,4459,198610,2490,1.5,1
10173,4459,198610,2500,1.527344,1
10173,4459,198610,2510,1.511719,1
10173,4459,198610,2520,1.523438,1
10173,4459,198610,2530,1.53125,1
10173,4459,198610,2540,1.546875,1
10173,4459,198610,2550,1.558594,1
10173,4459,198610,2560,1.574219,1
10173,4459,198610,2570,1.578125,1
10173,4459,198610,2580,1.585938,1
10173,4459,198610,2590,1.625,1
10173,4459,198610,2600,1.640625,1
10173,4459,198610,2610,1.65625,1
10173,4459,198610,2620,1.671875,1
10173,4459,198610,2630,1.691406,1
10173,4459,198610,2640,1.710938,1
10173,4459,198610,2650,1.722656,1
10173,4459,198610,2660,1.71875,1
10173,4459,198610,2670,1.71875,1
10173,4459,198610,2680,1.722656,1
10173,4459,198610,2690,1.726563,1
10173,4459,198610,2700,1.734375,1
10173,4459,198610,2710,1.738281,1
10173,4459,198610,2720,1.742188,1
10173,4459,198610,2730,1.761719,1
10173,4459,198610,2740,1.765625,1
10173,4459,198610,2750,1.769531,1
10173,4459,198610,2760,1.777344,1
10173,4459,198610,2770,1.792969,1
10173,4459,198610,2780,1.792969,1
10173,4459,198610,2790,1.820313,1
10173,4459,198610,2800,1.828125,1
10173,4459,198610,2810,1.859375,1
10173,4459,198610,2820,1.871094,1
10173,4459,198610,2830,1.890625,1
10173,4459,198610,2840,1.898438,1
10173,4459,198610,2850,1.921875,1
10173,4459,198610,2860,1.929688,1
10173,4459,198610,2870,1.945313,1
10173,4459,198610,2880,1.972656,1
10173,4459,198610,2890,2.003906,1
10173,4459,198610,2900,2.019531,1
10173,4459,198610,2910,2.019531,1
10173,4459,198610,2920,2.046875,1
10173,4459,198610,2930,2.054688,1
10173,4459,198610,2940,2.058594,1
10173,4459,198610,2950,2.09375,1
10173,4459,198610,2960,2.109375,1
10173,4459,198610,2970,2.117188,1
10173,4459,198610,2980,2.117188,1
10173,4459,198610,2990,2.140625,1
10173,4459,198610,3000,2.144531,1
10173,4459,198610,3010,2.148438,1
10173,4459,198610,3020,2.160156,1
10173,4459,198610,3030,2.164063,1
10173,4459,198610,3040,2.171875,1
10173,4459,198610,3050,2.167969,1
10173,4459,198610,3060,2.167969,1
10173,4459,198610,3070,2.15625,1
10173,4459,198610,3080,2.132813,1
10173,4459,198610,3090,2.125,1
10173,4459,198610,3100,2.128906,1
10173,4459,198610,3110,2.109375,1
10173,4459,198610,3120,2.089844,1
10173,4459,198610,3130,2.070313,1
10173,4459,198610,3140,2.058594,1
10173,4459,198610,3150,2.046875,1
10173,4459,198610,3160,2.03125,1
10173,4459,198610,3170,2.027344,1
10173,4459,198610,3180,2.015625,1
10173,4459,198610,3190,2.015625,1
10173,4459,198610,3200,2.011719,1
10173,4459,198610,3210,2.015625,1
10173,4459,198610,3220,2.007813,1
10173,4459,198610,3230,2.011719,1
10173,4459,198610,3240,2.015625,1
10173,4459,198610,3250,2.015625,1
10173,4459,198610,3260,2.035156,1
10173,4459,198610,3270,2.042969,1
10173,4459,198610,3280,2.019531,1
10173,4459,198610,3290,2.027344,1
10173,4459,198610,3300,2.046875,1
10173,4459,198610,3310,2.039063,1
10173,4459,198610,3320,2.03125,1
10173,4459,198610,3330,2.039063,1
10173,4459,198610,3340,2.023438,1
10173,4459,198610,3350,2.015625,1
10173,4459,198610,3360,2.015625,1
10173,4459,198610,3370,2.015625,1
10173,4459,198610,3380,2.011719,1
10173,4459,198610,3390,2,1
10173,4459,198610,3400,1.988281,1
10173,4459,198610,3410,1.984375,1
10173,4459,198610,3420,1.964844,1
10173,4459,198610,3430,1.957031,1
10173,4459,198610,3440,1.949219,1
10173,4459,198610,3450,1.90625,1
10173,4459,198610,3460,1.914063,1
10173,4459,198610,3470,1.890625,1
10173,4459,198610,3480,1.882813,1
10173,4459,198610,3490,1.851563,1
10173,4459,198610,3500,1.847656,1
10173,4459,198610,3510,1.832031,1
10173,4459,198610,3520,1.8125,1
10173,4459,198610,3530,1.769531,1
10173,4459,198610,3540,1.753906,1
10173,4459,198610,3550,1.726563,1
10173,4459,198610,3560,1.710938,1
10173,4459,198610,3570,1.675781,1
10173,4459,198610,3580,1.621094,1
10173,4459,198610,3590,1.601563,1
10173,4459,198610,3600,1.558594,1
10173,4459,198610,3610,1.527344,1
10173,4459,198610,3620,1.488281,1
10173,4459,198610,3630,1.464844,1
10173,4459,198610,3640,1.441406,1
10173,4459,198610,3650,1.410156,1
10173,4459,198610,3660,1.382813,1
10173,4459,198610,3670,1.367188,1
10173,4459,198610,3680,1.363281,1
10173,4459,198610,3690,1.359375,1
10173,4459,198610,3700,1.351563,1
10173,4459,198610,3710,1.355469,1
10173,4459,198610,3720,1.367188,1
10173,4459,198610,3730,1.375,1
10173,4459,198610,3740,1.386719,1
10173,4459,198610,3750,1.390625,1
10173,4459,198610,3760,1.394531,1
10173,4459,198610,3770,1.421875,1
10173,4459,198610,3780,1.433594,1
10173,4459,198610,3790,1.441406,1
10173,4459,198610,3800,1.480469,1
10173,4459,198610,3810,1.5,1
10173,4459,198610,3820,1.507813,1
10173,4459,198610,3830,1.511719,1
10173,4459,198610,3840,1.527344,1
10173,4459,198610,3850,1.542969,1
10173,4459,198610,3860,1.542969,1
10173,4459,198610,3870,1.542969,1
10173,4459,198610,3880,1.550781,1
10173,4459,198610,3890,1.589844,1
10173,4459,198610,3900,1.601563,1
10173,4459,198610,3910,1.601563,1
10173,4459,198610,3920,1.601563,1
10173,4459,198610,3930,1.59375,1
10173,4459,198610,3940,1.597656,1
10173,4459,198610,3950,1.597656,1
10173,4459,198610,3960,1.621094,1
10173,4459,198610,3970,1.660156,1
10173,4459,198610,3980,1.664063,1
10173,4459,198610,3990,1.683594,1
10173,4459,198610,4000,1.703125,1
10173,4459,198610,4010,1.71875,1
10173,4459,198610,4020,1.722656,1
10173,4459,198610,4030,1.726563,1
10173,4459,198610,4040,1.726563,1
10173,4459,198610,4050,1.730469,1
10173,4459,198610,4060,1.722656,1
10173,4459,198610,4070,1.714844,1
10173,4459,198610,4080,1.714844,1
10173,4459,198610,4090,1.722656,1
10173,4459,198610,4100,1.722656,1
10173,4459,198610,4110,1.714844,1
10173,4459,198610,4120,1.703125,1
10173,4459,198610,4130,1.699219,1
10173,4459,198610,4140,1.691406,1
10173,4459,198610,4150,1.683594,1
10173,4459,198610,4160,1.6875,1
10173,4459,198610,4170,1.679688,1
10173,4459,198610,4180,1.671875,1
10173,4459,198610,4190,1.671875,1
10173,4459,198610,4200,1.667969,1
10173,4459,198610,4210,1.671875,1
10173,4459,198610,4220,1.6875,1
10173,4459,198610,4230,1.6875,1
10173,4459,198610,4240,1.679688,1
10173,4459,198610,4250,1.683594,1
10173,4459,198610,4260,1.691406,1
10173,4459,198610,4270,1.675781,1
10173,4459,198610,4280,1.664063,1
10173,4459,198610,4290,1.691406,1
10173,4459,198610,4300,1.695313,1
10173,4459,198610,4310,1.703125,1
10173,4459,198610,4320,1.703125,1
10173,4459,198610,4330,1.707031,1
10173,4459,198610,4340,1.710938,1
10173,4459,198610,4350,1.714844,1
10173,4459,198610,4360,1.707031,1
10173,4459,198610,4370,1.703125,1
10173,4459,198610,4380,1.707031,1
10173,4459,198610,4390,1.710938,1
10173,4459,198610,4400,1.695313,1
10173,4459,198610,4410,1.691406,1
10173,4459,198610,4420,1.691406,1
10173,4459,198610,4430,1.6875,1
10173,4459,198610,4440,1.675781,1
10173,4459,198610,4450,1.667969,1
10173,4459,198610,4460,1.664063,1
10173,4459,198610,4470,1.671875,1
10173,4459,198610,4480,1.675781,1
10173,4459,198610,4490,1.679688,1
10173,4459,198610,4500,1.675781,1
10173,4459,198610,4510,1.675781,1
10173,4459,198610,4520,1.671875,1
10173,4459,198610,4530,1.6875,1
10173,4459,198610,4540,1.667969,1
10173,4459,198610,4550,1.652344,1
10173,4459,198610,4560,1.652344,1
10173,4459,198610,4570,1.640625,1
10173,4459,198610,4580,1.632813,1
10173,4459,198610,4590,1.621094,1
10173,4459,198610,4600,1.613281,1
10173,4459,198610,4610,1.601563,1
10173,4459,198610,4620,1.574219,1
10173,4459,198610,4630,1.574219,1
10173,4459,198610,4640,1.578125,1
10173,4459,198610,4650,1.585938,1
10173,4459,198610,4660,1.59375,1
10173,4459,198610,4670,1.59375,1
10173,4459,198610,4680,1.59375,1
10173,4459,198610,4690,1.59375,1
10173,4459,198610,4700,1.601563,1
10173,4459,198610,4710,1.597656,1
10173,4459,198610,4720,1.597656,1
10173,4459,198610,4730,1.601563,1
10173,4459,198610,4740,1.605469,1
10173,4459,198610,4750,1.605469,1
10173,4459,198610,4760,1.601563,1
10173,4459,198610,4770,1.609375,1
10173,4459,198610,4780,1.625,1
10173,4459,198610,4790,1.632813,1
10173,4459,198610,4800,1.636719,1
10173,4459,198610,4810,1.640625,1
10173,4459,198610,4820,1.644531,1
10173,4459,198610,4830,1.660156,1
10173,4459,198610,4840,1.667969,1
10173,4459,198610,4850,1.675781,1
10173,4459,198610,4860,1.6875,1
10173,4459,198610,4870,1.707031,1
10173,4459,198610,4880,1.714844,1
10173,4459,198610,4890,1.714844,1
10173,4459,198610,4900,1.726563,1
10173,4459,198610,4910,1.726563,1
10173,4459,198610,4920,1.734375,1
10173,4459,198610,4930,1.738281,1
10173,4459,198610,4940,1.738281,1
10173,4459,198610,4950,1.765625,1
10173,4459,198610,4960,1.773438,1
10173,4459,198610,4970,1.78125,1
10173,4459,198610,4980,1.785156,1
10173,4459,198610,4990,1.777344,1
10173,4459,198610,5000,1.789063,1
10173,4459,198610,5010,1.78125,1
10173,4459,198610,5020,1.789063,1
10173,4459,198610,5030,1.78125,1
10173,4459,198610,5040,1.785156,1
10173,4459,198610,5050,1.789063,1
10173,4459,198610,5060,1.789063,1
10173,4459,198610,5070,1.789063,1
10173,4459,198610,5080,1.789063,1
10173,4459,198610,5090,1.800781,1
10173,4459,198610,5100,1.792969,1
10173,4459,198610,5110,1.78125,1
10173,4459,198610,5120,1.765625,1
10173,4459,198610,5130,1.75,1
10173,4459,198610,5140,1.746094,1
10173,4459,198610,5150,1.722656,1
10173,4459,198610,5160,1.714844,1
10173,4459,198610,5170,1.703125,1
10173,4459,198610,5180,1.707031,1
10173,4459,198610,5190,1.699219,1
10173,4459,198610,5200,1.691406,1
10173,4459,198610,5210,1.695313,1
10173,4459,198610,5220,1.675781,1
10173,4459,198610,5230,1.675781,1
10173,4459,198610,5240,1.660156,1
10173,4459,198610,5250,1.664063,1
10173,4459,198610,5260,1.671875,1
10173,4459,198610,5270,1.667969,1
10173,4459,198610,5280,1.660156,1
10173,4459,198610,5290,1.6875,1
10173,4459,198610,5300,1.679688,1
10173,4459,198610,5310,1.675781,1
10173,4459,198610,5320,1.648438,1
10173,4459,198610,5330,1.644531,1
10173,4459,198610,5340,1.632813,1
10173,4459,198610,5350,1.617188,1
10173,4459,198610,5360,1.582031,1
10173,4459,198610,5370,1.585938,1
10173,4459,198610,5380,1.582031,1
10173,4459,198610,5390,1.59375,1
10173,4459,198610,5400,1.589844,1
10173,4459,198610,5410,1.585938,1
10173,4459,198610,5420,1.597656,1
10173,4459,198610,5430,1.597656,1
10173,4459,198610,5440,1.605469,1
10173,4459,198610,5450,1.628906,1
10173,4459,198610,5460,1.636719,1
10173,4459,198610,5470,1.652344,1
10173,4459,198610,5480,1.664063,1
10173,4459,198610,5490,1.671875,1
10173,4459,198610,5500,1.699219,1
10173,4459,198610,5510,1.6875,1
10173,4459,198610,5520,1.691406,1
10173,4459,198610,5530,1.695313,1
10173,4459,198610,5540,1.699219,1
10173,4459,198610,5550,1.703125,1
10173,4459,198610,5560,1.730469,1
10173,4459,198610,5570,1.765625,1
10173,4459,198610,5580,1.761719,1
10173,4459,198610,5590,1.757813,1
10173,4459,198610,5600,1.765625,1
10173,4459,198610,5610,1.738281,1
10173,4459,198610,5620,1.714844,1
10173,4459,198610,5630,1.703125,1
10173,4459,198610,5640,1.707031,1
10173,4459,198610,5650,1.699219,1
10173,4459,198610,5660,1.691406,1
10173,4459,198610,5670,1.683594,1
10173,4459,198610,5680,1.6875,1
10173,4459,198610,5690,1.699219,1
10173,4459,198610,5700,1.691406,1
10173,4459,198610,5710,1.675781,1
10173,4459,198610,5720,1.652344,1
10173,4459,198610,5730,1.625,1
10173,4459,198610,5740,1.597656,1
10173,4459,198610,5750,1.539063,1
10173,4459,198610,5760,1.515625,1
10173,4459,198610,5770,1.5,1
10173,4459,198610,5780,1.484375,1
10173,4459,198610,5790,1.445313,1
10173,4459,198610,5800,1.410156,1
10173,4459,198610,5810,1.382813,1
10173,4459,198610,5820,1.3125,1
10173,4459,198610,5830,1.277344,1
10173,4459,198610,5840,1.242188,1
10173,4459,198610,5850,1.207031,1
10173,4459,198610,5860,1.136719,1
10173,4459,198610,5870,1.058594,1
10173,4459,198610,5880,1.023438,1
10173,4459,198610,5890,1.019531,1
10173,4459,198610,5900,0.9453125,1
10173,4459,198610,5910,0.9648438,1
10173,4459,198610,5920,1.015625,1
10173,4459,198610,5930,0.9609375,1
10173,4459,198610,5940,1.003906,1
10173,4459,198610,5950,0.9960938,1
10173,4459,198610,5960,1.015625,1
10173,4459,198610,5970,1.027344,1
10173,4459,198610,5980,1.03125,1
10173,4459,198610,5990,1.070313,1
10173,4459,198610,6000,1.078125,1
10173,4459,198610,6010,1.082031,1
10173,4459,198610,6020,1.089844,1
10173,4459,198610,6030,1.15625,1
10173,4459,198610,6040,1.15625,1
10173,4459,198610,6050,1.179688,1
10173,4459,198610,6060,1.191406,1
10173,4459,198610,6070,1.230469,1
10173,4459,198610,6080,1.195313,1
10173,4459,198610,6090,1.25,1
10173,4459,198610,6100,1.257813,1
10173,4459,198610,6110,1.28125,1
10173,4459,198610,6120,1.285156,1
10173,4459,198610,6130,1.296875,1
10173,4459,198610,6140,1.308594,1
10173,4459,198610,6150,1.339844,1
10173,4459,198610,6160,1.359375,1
10173,4459,198610,6170,1.378906,1
10173,4459,198610,6180,1.394531,1
10173,4459,198610,6190,1.410156,1
10173,4459,198610,6200,1.425781,1
10173,4459,198610,6210,1.425781,1
10173,4459,198610,6220,1.402344,1
10173,4459,198610,6230,1.449219,1
10173,4459,198610,6240,1.472656,1
